 1 Centrale kraftværker DK1
 2 Centrale kraftværker DK2
 3 Decentrale kraftværker DK1
 4 Decentrale kraftværker DK2
 5 Vindmøller DK1
 6 Vindmøller DK2
 7 Udveksling Jylland-Norge
 8 Udveksling Jylland-Sverige
 9 Udveksling Jylland-Tyskland
10 Udveksling Sjælland-Sverige
11 Udveksling Sjælland-Tyskland
12 Udveksling Bornholm-Sverige
13 Udveksling Fyn-Sjaelland
14 Temperatur i Malling
15 Vindhastighed i Malling
16 CO2 udledning
17 Havmøller DK
18 Landmøller DK
19 Solceller DK1
20 Solceller DK2
 
Dato og tid      ;      1 ;      2 ;      3 ;      4 ;      5 ;      6 ;      7 ;      8 ;      9 ;     10 ;     11 ;     12 ;     13 ;     14 ;     15 ;     16 ;     17 ;     18 ;     19 ;     20 ;
2014-10-15 09:15 ;    715 ;    829 ;    529 ;    160 ;   1004 ;    178 ;    977 ;     -1 ;    -61 ;    807 ;   -586 ;     16 ;   -373 ;     12 ;      5 ;    276 ;    613 ;    570 ;      7 ;      2 ;
2014-10-15 09:20 ;    732 ;    825 ;    527 ;    160 ;   1021 ;    174 ;    977 ;     -1 ;    -79 ;    837 ;   -586 ;     15 ;   -367 ;     12 ;      5 ;    277 ;    615 ;    579 ;      7 ;      3 ;
2014-10-15 09:25 ;    694 ;    822 ;    527 ;    159 ;   1018 ;    173 ;    977 ;     -1 ;    -43 ;    842 ;   -586 ;     15 ;   -366 ;     12 ;      5 ;    271 ;    614 ;    578 ;      8 ;      3 ;
2014-10-15 09:30 ;    704 ;    825 ;    525 ;    160 ;    993 ;    174 ;    975 ;     -1 ;    -29 ;    852 ;   -586 ;     14 ;   -366 ;     12 ;      5 ;    272 ;    608 ;    559 ;     10 ;      3 ;
2014-10-15 09:35 ;    724 ;    825 ;    528 ;    162 ;    995 ;    176 ;    975 ;     -1 ;    -44 ;    851 ;   -586 ;     15 ;   -366 ;     12 ;      7 ;    274 ;    609 ;    562 ;     10 ;      4 ;
2014-10-15 09:40 ;    712 ;    829 ;    529 ;    161 ;   1017 ;    166 ;    976 ;     -1 ;    -74 ;    886 ;   -585 ;     16 ;   -315 ;     12 ;      7 ;    272 ;    610 ;    572 ;     11 ;      4 ;
2014-10-15 09:45 ;    708 ;    829 ;    527 ;    161 ;   1030 ;    174 ;    975 ;     -1 ;    -66 ;    917 ;   -586 ;     16 ;   -314 ;     12 ;      4 ;    268 ;    605 ;    599 ;     12 ;      4 ;
2014-10-15 09:50 ;    702 ;    833 ;    529 ;    160 ;    994 ;    166 ;    976 ;     -1 ;    -47 ;    919 ;   -586 ;     16 ;   -310 ;     11 ;      4 ;    269 ;    597 ;    563 ;     13 ;      4 ;
2014-10-15 09:55 ;    706 ;    830 ;    529 ;    160 ;   1033 ;    174 ;    975 ;     -1 ;    -36 ;    917 ;   -585 ;     15 ;   -308 ;     11 ;      6 ;    266 ;    592 ;    614 ;     13 ;      4 ;
2014-10-15 10:00 ;    717 ;    821 ;    514 ;    163 ;   1028 ;    179 ;    975 ;     -1 ;    -54 ;    961 ;   -586 ;     15 ;   -275 ;     11 ;      5 ;    264 ;    590 ;    617 ;     14 ;      5 ;
2014-10-15 10:05 ;    706 ;    813 ;    526 ;    159 ;   1020 ;    174 ;    976 ;     -1 ;    -79 ;   1026 ;   -586 ;     15 ;   -241 ;     11 ;      6 ;    261 ;    580 ;    614 ;     15 ;      5 ;
2014-10-15 10:10 ;    695 ;    791 ;    524 ;    159 ;   1044 ;    170 ;    975 ;     -1 ;    -68 ;   1051 ;   -585 ;     15 ;   -243 ;     11 ;      5 ;    254 ;    573 ;    640 ;     16 ;      6 ;
2014-10-15 10:15 ;    688 ;    771 ;    520 ;    159 ;   1040 ;    167 ;    976 ;     -1 ;    -54 ;   1062 ;   -586 ;     16 ;   -243 ;     11 ;      6 ;    251 ;    573 ;    634 ;     15 ;      6 ;
2014-10-15 10:20 ;    685 ;    770 ;    523 ;    156 ;   1030 ;    158 ;    976 ;     -1 ;    -35 ;   1078 ;   -585 ;     15 ;   -242 ;     11 ;      7 ;    249 ;    573 ;    614 ;     16 ;      7 ;
2014-10-15 10:25 ;    682 ;    769 ;    523 ;    162 ;   1037 ;    155 ;    975 ;     -1 ;    -37 ;   1082 ;   -586 ;     15 ;   -244 ;     11 ;      6 ;    249 ;    567 ;    625 ;     17 ;      7 ;
2014-10-15 10:30 ;    694 ;    775 ;    524 ;    160 ;   1047 ;    163 ;    975 ;     -1 ;    -38 ;   1063 ;   -585 ;     14 ;   -248 ;     11 ;      7 ;    250 ;    572 ;    637 ;     18 ;      7 ;
2014-10-15 10:35 ;    733 ;    783 ;    520 ;    162 ;   1036 ;    147 ;    976 ;     -1 ;    -14 ;    972 ;   -585 ;     14 ;   -346 ;     11 ;      6 ;    257 ;    571 ;    612 ;     19 ;      7 ;
2014-10-15 10:40 ;    778 ;    801 ;    519 ;    161 ;   1037 ;    149 ;    975 ;     -1 ;     17 ;    860 ;   -585 ;     14 ;   -433 ;     11 ;      6 ;    265 ;    572 ;    615 ;     18 ;      8 ;
2014-10-15 10:45 ;    765 ;    821 ;    518 ;    162 ;   1036 ;    158 ;    974 ;     -1 ;     38 ;    832 ;   -585 ;     14 ;   -437 ;     11 ;      6 ;    267 ;    572 ;    622 ;     19 ;      8 ;
2014-10-15 10:50 ;    781 ;    827 ;    516 ;    164 ;   1038 ;    149 ;    974 ;     -1 ;     37 ;    829 ;   -585 ;     14 ;   -439 ;     11 ;      6 ;    272 ;    564 ;    622 ;     20 ;      8 ;
2014-10-15 10:55 ;    876 ;    823 ;    518 ;    163 ;   1018 ;    145 ;    976 ;     -1 ;    -63 ;    848 ;   -586 ;     15 ;   -441 ;     11 ;      4 ;    285 ;    560 ;    604 ;     22 ;      7 ;
2014-10-15 11:00 ;    904 ;    816 ;    525 ;    164 ;   1039 ;    140 ;    976 ;     -1 ;   -105 ;    880 ;   -586 ;     15 ;   -421 ;     11 ;      4 ;    287 ;    554 ;    625 ;     24 ;      9 ;
2014-10-15 11:05 ;    869 ;    819 ;    522 ;    166 ;   1030 ;    137 ;    976 ;     -1 ;    -66 ;    893 ;   -585 ;     14 ;   -419 ;     11 ;      4 ;    282 ;    552 ;    615 ;     25 ;      9 ;
2014-10-15 11:10 ;    857 ;    806 ;    528 ;    167 ;   1049 ;    132 ;    976 ;     -1 ;    -85 ;    894 ;   -585 ;     15 ;   -420 ;     11 ;      3 ;    280 ;    548 ;    633 ;     26 ;     10 ;
2014-10-15 11:15 ;    847 ;    798 ;    528 ;    166 ;   1027 ;    130 ;    976 ;     -1 ;    -45 ;    878 ;   -586 ;     16 ;   -449 ;     11 ;      4 ;    279 ;    544 ;    613 ;     25 ;     10 ;
2014-10-15 11:20 ;    868 ;    795 ;    526 ;    164 ;   1008 ;    129 ;    976 ;     -1 ;    -71 ;    880 ;   -586 ;     16 ;   -449 ;     11 ;      4 ;    283 ;    545 ;    593 ;     24 ;     10 ;
2014-10-15 11:25 ;    857 ;    796 ;    531 ;    165 ;   1027 ;    128 ;    976 ;     -1 ;    -85 ;    885 ;   -585 ;     15 ;   -449 ;     12 ;      3 ;    282 ;    540 ;    615 ;     28 ;     11 ;
2014-10-15 11:30 ;    845 ;    791 ;    533 ;    168 ;   1031 ;    131 ;    976 ;     -1 ;    -71 ;    874 ;   -585 ;     16 ;   -448 ;     12 ;      4 ;    279 ;    538 ;    623 ;     26 ;     12 ;
2014-10-15 11:35 ;    842 ;    793 ;    528 ;    172 ;    986 ;    135 ;    976 ;     -1 ;    -58 ;    866 ;   -586 ;     16 ;   -447 ;     12 ;      4 ;    281 ;    533 ;    588 ;     29 ;     11 ;
2014-10-15 11:40 ;    848 ;    805 ;    523 ;    176 ;   1007 ;    136 ;    976 ;     -1 ;    -37 ;    847 ;   -586 ;     15 ;   -446 ;     12 ;      3 ;    282 ;    536 ;    607 ;     26 ;     10 ;
2014-10-15 11:45 ;    852 ;    802 ;    527 ;    174 ;    993 ;    135 ;    976 ;     -1 ;    -60 ;    844 ;   -585 ;     15 ;   -446 ;     12 ;      2 ;    284 ;    534 ;    595 ;     26 ;     10 ;
2014-10-15 11:50 ;    838 ;    806 ;    525 ;    169 ;    995 ;    134 ;    972 ;     -1 ;    -65 ;    849 ;   -585 ;     14 ;   -445 ;     12 ;      4 ;    283 ;    531 ;    598 ;     25 ;     11 ;
2014-10-15 11:55 ;    837 ;    807 ;    521 ;    173 ;    998 ;    124 ;    970 ;     -1 ;    -54 ;    838 ;   -558 ;     14 ;   -445 ;     12 ;      3 ;    282 ;    516 ;    606 ;     26 ;     11 ;
2014-10-15 12:00 ;    816 ;    815 ;    521 ;    174 ;   1000 ;    122 ;    965 ;     -1 ;     14 ;    626 ;   -430 ;     13 ;   -513 ;     12 ;      2 ;    282 ;    514 ;    609 ;     26 ;     12 ;
2014-10-15 12:05 ;    810 ;    810 ;    509 ;    176 ;   1001 ;    129 ;    966 ;     -1 ;     90 ;    399 ;   -281 ;     14 ;   -581 ;     12 ;      3 ;    279 ;    505 ;    625 ;     26 ;     13 ;
2014-10-15 12:10 ;    849 ;    816 ;    494 ;    175 ;    998 ;    124 ;    961 ;     -1 ;     79 ;    354 ;   -251 ;     13 ;   -588 ;     12 ;      3 ;    285 ;    497 ;    624 ;     28 ;     12 ;
2014-10-15 12:15 ;    851 ;    820 ;    498 ;    172 ;   1012 ;    120 ;    956 ;     -1 ;     75 ;    356 ;   -249 ;     13 ;   -589 ;     12 ;      3 ;    286 ;    497 ;    635 ;     28 ;     13 ;
2014-10-15 12:20 ;    832 ;    809 ;    502 ;    169 ;   1011 ;    116 ;    957 ;     -1 ;     81 ;    355 ;   -249 ;     13 ;   -588 ;     12 ;      2 ;    282 ;    495 ;    632 ;     33 ;     13 ;
2014-10-15 12:25 ;    849 ;    791 ;    504 ;    170 ;   1009 ;    121 ;    956 ;     -1 ;     62 ;    382 ;   -249 ;     13 ;   -590 ;     12 ;      2 ;    281 ;    494 ;    635 ;     32 ;     12 ;
2014-10-15 12:30 ;    841 ;    774 ;    495 ;    168 ;    988 ;    121 ;    956 ;     -1 ;     85 ;    404 ;   -250 ;     13 ;   -590 ;     12 ;      3 ;    276 ;    496 ;    612 ;     34 ;     11 ;
2014-10-15 12:35 ;    852 ;    762 ;    492 ;    172 ;   1004 ;    122 ;    956 ;     -1 ;     99 ;    403 ;   -249 ;     14 ;   -590 ;     12 ;      3 ;    273 ;    496 ;    629 ;     33 ;     13 ;
2014-10-15 12:40 ;    852 ;    754 ;    487 ;    169 ;   1015 ;    115 ;    957 ;     -1 ;    126 ;    406 ;   -249 ;     13 ;   -590 ;     12 ;      5 ;    269 ;    494 ;    635 ;     30 ;     15 ;
2014-10-15 12:45 ;    868 ;    757 ;    483 ;    170 ;   1007 ;    116 ;    961 ;     -1 ;     86 ;    456 ;   -249 ;     13 ;   -552 ;     12 ;      6 ;    270 ;    497 ;    626 ;     31 ;     15 ;
2014-10-15 12:50 ;    830 ;    783 ;    470 ;    164 ;    929 ;    113 ;    960 ;     -1 ;    -59 ;    571 ;   -250 ;     14 ;   -387 ;     12 ;      5 ;    275 ;    500 ;    543 ;     32 ;     16 ;
2014-10-15 12:55 ;    788 ;    783 ;    489 ;    173 ;    972 ;    116 ;    956 ;     -1 ;    -36 ;    581 ;   -250 ;     14 ;   -384 ;     12 ;      6 ;    266 ;    499 ;    589 ;     30 ;     19 ;
2014-10-15 13:00 ;    735 ;    785 ;    486 ;    168 ;    975 ;    115 ;    965 ;     -1 ;     30 ;    537 ;   -208 ;     14 ;   -384 ;     12 ;      6 ;    255 ;    501 ;    589 ;     29 ;     19 ;
2014-10-15 13:05 ;    704 ;    783 ;    475 ;    177 ;    987 ;    122 ;   1024 ;     -1 ;     54 ;    494 ;   -166 ;     14 ;   -384 ;     12 ;      5 ;    245 ;    500 ;    609 ;     30 ;     20 ;
2014-10-15 13:10 ;    732 ;    787 ;    461 ;    171 ;    989 ;    114 ;    976 ;     -1 ;      3 ;    572 ;   -163 ;     14 ;   -313 ;     13 ;      6 ;    251 ;    499 ;    604 ;     30 ;     17 ;
2014-10-15 13:15 ;    770 ;    795 ;    462 ;    170 ;    991 ;    108 ;    982 ;     -1 ;    -62 ;    556 ;   -163 ;     15 ;   -311 ;     13 ;      5 ;    260 ;    499 ;    599 ;     33 ;     16 ;
2014-10-15 13:20 ;    771 ;    797 ;    462 ;    172 ;   1001 ;    120 ;    977 ;     -1 ;    -56 ;    552 ;   -163 ;     14 ;   -311 ;     13 ;      6 ;    260 ;    500 ;    620 ;     33 ;     16 ;
2014-10-15 13:25 ;    778 ;    814 ;    461 ;    170 ;    999 ;    126 ;    976 ;     -1 ;    -68 ;    550 ;   -163 ;     15 ;   -312 ;     13 ;      5 ;    262 ;    501 ;    625 ;     34 ;     15 ;
2014-10-15 13:30 ;    776 ;    816 ;    463 ;    173 ;    996 ;    123 ;    976 ;     -1 ;    -77 ;    524 ;   -163 ;     15 ;   -312 ;     13 ;      4 ;    266 ;    502 ;    617 ;     35 ;     15 ;
2014-10-15 13:35 ;    775 ;    817 ;    464 ;    174 ;    994 ;    131 ;    975 ;     -1 ;    -71 ;    509 ;   -163 ;     15 ;   -312 ;     13 ;      5 ;    267 ;    503 ;    622 ;     40 ;     15 ;
2014-10-15 13:40 ;    781 ;    837 ;    457 ;    172 ;    991 ;    118 ;    981 ;     -1 ;    -49 ;    473 ;   -163 ;     15 ;   -344 ;     13 ;      3 ;    271 ;    496 ;    613 ;     42 ;     15 ;
2014-10-15 13:45 ;    784 ;    830 ;    459 ;    176 ;   1000 ;    117 ;    977 ;     -1 ;    -62 ;    473 ;   -163 ;     15 ;   -344 ;     13 ;      4 ;    272 ;    495 ;    623 ;     40 ;     16 ;
2014-10-15 13:50 ;    781 ;    824 ;    459 ;    176 ;    998 ;    114 ;    976 ;     -1 ;    -63 ;    473 ;   -163 ;     14 ;   -344 ;     13 ;      6 ;    271 ;    491 ;    622 ;     37 ;     16 ;
2014-10-15 13:55 ;    768 ;    824 ;    460 ;    175 ;    994 ;    113 ;    975 ;     -1 ;    -35 ;    500 ;   -163 ;     14 ;   -344 ;     13 ;      5 ;    268 ;    484 ;    623 ;     36 ;     15 ;
2014-10-15 14:00 ;    759 ;    872 ;    459 ;    151 ;    993 ;    105 ;    975 ;     -1 ;     -9 ;    430 ;   -150 ;     14 ;   -347 ;     13 ;      6 ;    276 ;    483 ;    616 ;     35 ;     14 ;
2014-10-15 14:05 ;    780 ;    893 ;    454 ;    172 ;    996 ;    101 ;    968 ;     -1 ;     51 ;    321 ;   -134 ;     14 ;   -417 ;     13 ;      6 ;    284 ;    482 ;    615 ;     32 ;     14 ;
2014-10-15 14:10 ;    783 ;    895 ;    449 ;    168 ;    997 ;    100 ;    986 ;     -1 ;     38 ;    320 ;   -131 ;     14 ;   -419 ;     13 ;      5 ;    284 ;    484 ;    614 ;     32 ;     15 ;
2014-10-15 14:15 ;    788 ;    890 ;    445 ;    175 ;    998 ;    106 ;    977 ;     -1 ;     46 ;    321 ;   -131 ;     14 ;   -421 ;     13 ;      4 ;    283 ;    482 ;    622 ;     33 ;     14 ;
2014-10-15 14:20 ;    800 ;    895 ;    443 ;    172 ;    993 ;    104 ;    976 ;     -1 ;     47 ;    310 ;   -131 ;     14 ;   -420 ;     13 ;      7 ;    286 ;    480 ;    618 ;     32 ;     13 ;
2014-10-15 14:25 ;    797 ;    885 ;    448 ;    172 ;    998 ;    106 ;    976 ;     -1 ;     39 ;    329 ;   -131 ;     16 ;   -420 ;     13 ;      6 ;    283 ;    477 ;    626 ;     31 ;     13 ;
2014-10-15 14:30 ;    786 ;    875 ;    433 ;    168 ;   1028 ;    102 ;    976 ;     -1 ;     30 ;    334 ;   -131 ;     19 ;   -420 ;     13 ;      7 ;    279 ;    475 ;    654 ;     31 ;     13 ;
2014-10-15 14:35 ;    794 ;    862 ;    439 ;    154 ;   1008 ;    105 ;    976 ;     -1 ;      8 ;    364 ;   -131 ;     19 ;   -421 ;     13 ;      5 ;    278 ;    480 ;    633 ;     31 ;     14 ;
2014-10-15 14:40 ;    802 ;    821 ;    436 ;    153 ;   1025 ;    113 ;    976 ;     -1 ;    -17 ;    395 ;   -131 ;     23 ;   -421 ;     13 ;      7 ;    271 ;    480 ;    658 ;     30 ;     14 ;
2014-10-15 14:45 ;    790 ;    812 ;    435 ;    130 ;   1044 ;    113 ;    976 ;     -1 ;    -15 ;    411 ;   -131 ;     27 ;   -421 ;     13 ;      6 ;    266 ;    485 ;    671 ;     30 ;     13 ;
2014-10-15 14:50 ;    791 ;    808 ;    437 ;    129 ;   1038 ;    117 ;    977 ;     -1 ;    -20 ;    410 ;   -131 ;     27 ;   -423 ;     13 ;      6 ;    266 ;    490 ;    664 ;     27 ;     13 ;
2014-10-15 14:55 ;    791 ;    807 ;    437 ;    129 ;   1024 ;    111 ;    973 ;     -1 ;    -22 ;    412 ;   -131 ;     26 ;   -422 ;     13 ;      6 ;    268 ;    483 ;    651 ;     27 ;     13 ;
2014-10-15 15:00 ;    791 ;    806 ;    437 ;    128 ;   1024 ;    113 ;    973 ;     -1 ;     11 ;    350 ;   -131 ;     25 ;   -479 ;     13 ;      6 ;    269 ;    485 ;    651 ;     26 ;     12 ;
2014-10-15 15:05 ;    790 ;    813 ;    435 ;    126 ;   1049 ;    108 ;    970 ;     -1 ;     42 ;    312 ;   -131 ;     25 ;   -505 ;     12 ;      6 ;    268 ;    487 ;    670 ;     26 ;     12 ;
2014-10-15 15:10 ;    786 ;    816 ;    431 ;    125 ;   1042 ;    106 ;    969 ;     -1 ;     40 ;    296 ;   -130 ;     24 ;   -508 ;     12 ;      7 ;    269 ;    489 ;    660 ;     26 ;     11 ;
2014-10-15 15:15 ;    792 ;    812 ;    428 ;    124 ;   1026 ;    103 ;    968 ;     -1 ;     41 ;    311 ;   -130 ;     24 ;   -508 ;     12 ;      5 ;    270 ;    484 ;    645 ;     24 ;     10 ;
2014-10-15 15:20 ;    787 ;    814 ;    418 ;    120 ;   1023 ;    101 ;    969 ;     -1 ;     27 ;    299 ;   -130 ;     23 ;   -507 ;     12 ;      6 ;    271 ;    480 ;    644 ;     24 ;     10 ;
2014-10-15 15:25 ;    790 ;    815 ;    426 ;    118 ;    998 ;     99 ;    968 ;     -1 ;     15 ;    310 ;   -130 ;     23 ;   -507 ;     12 ;      5 ;    274 ;    478 ;    620 ;     23 ;      9 ;
2014-10-15 15:30 ;    789 ;    815 ;    433 ;    118 ;    986 ;     95 ;    966 ;     -1 ;     41 ;    247 ;   -130 ;     23 ;   -550 ;     12 ;      6 ;    276 ;    471 ;    610 ;     22 ;      9 ;
2014-10-15 15:35 ;    790 ;    819 ;    434 ;    119 ;    993 ;     96 ;    966 ;     -1 ;     27 ;    245 ;   -130 ;     23 ;   -545 ;     12 ;      6 ;    277 ;    472 ;    617 ;     22 ;      9 ;
2014-10-15 15:40 ;    791 ;    819 ;    436 ;    116 ;    971 ;     94 ;    966 ;     -1 ;     23 ;    262 ;   -130 ;     22 ;   -544 ;     13 ;      6 ;    279 ;    465 ;    600 ;     22 ;      8 ;
2014-10-15 15:45 ;    793 ;    803 ;    432 ;    117 ;    994 ;     95 ;    966 ;     -1 ;     28 ;    262 ;   -130 ;     22 ;   -544 ;     13 ;      5 ;    275 ;    464 ;    625 ;     22 ;      8 ;
2014-10-15 15:50 ;    789 ;    807 ;    434 ;    116 ;    987 ;     98 ;    969 ;     -1 ;     -2 ;    299 ;   -130 ;     22 ;   -512 ;     13 ;      6 ;    276 ;    460 ;    624 ;     22 ;      8 ;
2014-10-15 15:55 ;    789 ;    797 ;    434 ;    113 ;    986 ;     97 ;    968 ;     -1 ;    -40 ;    366 ;   -157 ;     22 ;   -479 ;     13 ;      5 ;    275 ;    462 ;    621 ;     22 ;      8 ;
2014-10-15 16:00 ;    781 ;    797 ;    432 ;    112 ;    977 ;    100 ;    970 ;     -1 ;    -76 ;    526 ;   -281 ;     22 ;   -444 ;     13 ;      6 ;    276 ;    464 ;    613 ;     23 ;      8 ;
2014-10-15 16:05 ;    773 ;    801 ;    430 ;    110 ;   1013 ;     97 ;    972 ;     -1 ;   -113 ;    678 ;   -425 ;     22 ;   -413 ;     12 ;      5 ;    275 ;    465 ;    645 ;     23 ;      8 ;
2014-10-15 16:10 ;    769 ;    796 ;    432 ;    115 ;   1015 ;    103 ;    973 ;     -1 ;   -154 ;    763 ;   -451 ;     22 ;   -378 ;     12 ;      4 ;    274 ;    464 ;    654 ;     24 ;      8 ;
2014-10-15 16:15 ;    772 ;    806 ;    428 ;    106 ;    988 ;     97 ;    972 ;     -1 ;   -190 ;    781 ;   -453 ;     21 ;   -346 ;     12 ;      9 ;    278 ;    461 ;    625 ;     25 ;      7 ;
2014-10-15 16:20 ;    791 ;    813 ;    424 ;    112 ;    977 ;     95 ;    974 ;     -1 ;   -190 ;    769 ;   -453 ;     22 ;   -344 ;     12 ;      5 ;    282 ;    462 ;    610 ;     23 ;      7 ;
2014-10-15 16:25 ;    902 ;    804 ;    424 ;    111 ;    983 ;     98 ;    974 ;     -1 ;   -119 ;    605 ;   -453 ;     22 ;   -550 ;     12 ;      5 ;    297 ;    461 ;    620 ;     20 ;      6 ;
2014-10-15 16:30 ;    975 ;    796 ;    433 ;    111 ;    995 ;     98 ;    974 ;     -1 ;   -166 ;    611 ;   -452 ;     22 ;   -557 ;     12 ;      4 ;    305 ;    458 ;    636 ;     19 ;      6 ;
2014-10-15 16:35 ;    979 ;    796 ;    445 ;    111 ;   1013 ;    102 ;    974 ;     -1 ;   -171 ;    588 ;   -453 ;     22 ;   -556 ;     12 ;      3 ;    305 ;    458 ;    657 ;     19 ;      5 ;
2014-10-15 16:40 ;    974 ;    800 ;    444 ;    108 ;    999 ;    106 ;    974 ;     -1 ;   -164 ;    591 ;   -452 ;     22 ;   -556 ;     12 ;      4 ;    306 ;    461 ;    644 ;     17 ;      5 ;
2014-10-15 16:45 ;    983 ;    820 ;    440 ;    102 ;    993 ;    103 ;    973 ;     -1 ;   -168 ;    589 ;   -453 ;     23 ;   -556 ;     12 ;      5 ;    310 ;    461 ;    635 ;     16 ;      5 ;
2014-10-15 16:50 ;    972 ;    865 ;    449 ;    106 ;    984 ;     99 ;    975 ;     -1 ;   -133 ;    552 ;   -453 ;     23 ;   -555 ;     12 ;      4 ;    311 ;    456 ;    627 ;     15 ;      5 ;
2014-10-15 16:55 ;    940 ;    895 ;    458 ;    109 ;    973 ;    105 ;    975 ;     -1 ;   -117 ;    534 ;   -453 ;     24 ;   -556 ;     12 ;      4 ;    307 ;    458 ;    620 ;     13 ;      4 ;
2014-10-15 17:00 ;    969 ;    883 ;    469 ;    112 ;    957 ;    109 ;    976 ;     -1 ;    -81 ;    543 ;   -484 ;     25 ;   -592 ;     12 ;      7 ;    309 ;    461 ;    605 ;     12 ;      4 ;
2014-10-15 17:05 ;   1016 ;    873 ;    484 ;    107 ;    971 ;    114 ;    974 ;     -1 ;   -103 ;    572 ;   -513 ;     24 ;   -594 ;     12 ;      4 ;    314 ;    464 ;    621 ;     11 ;      4 ;
2014-10-15 17:10 ;   1038 ;    883 ;    473 ;    109 ;    961 ;    119 ;    973 ;     -1 ;    -98 ;    570 ;   -515 ;     25 ;   -593 ;     12 ;      6 ;    317 ;    469 ;    611 ;      9 ;      3 ;
2014-10-15 17:15 ;   1030 ;    878 ;    451 ;    109 ;    929 ;    118 ;    976 ;     -1 ;    -33 ;    590 ;   -515 ;     25 ;   -592 ;     12 ;      7 ;    312 ;    474 ;    572 ;      8 ;      3 ;
2014-10-15 17:20 ;   1033 ;    875 ;    441 ;    111 ;    956 ;    127 ;    977 ;     -1 ;     10 ;    621 ;   -515 ;     26 ;   -594 ;     12 ;      5 ;    305 ;    476 ;    607 ;      7 ;      3 ;
2014-10-15 17:25 ;   1032 ;    874 ;    433 ;    108 ;    905 ;    132 ;    977 ;     -1 ;     54 ;    616 ;   -515 ;     25 ;   -601 ;     12 ;      5 ;    306 ;    482 ;    555 ;      6 ;      2 ;
2014-10-15 17:30 ;   1030 ;    872 ;    436 ;    110 ;    893 ;    134 ;    976 ;     -1 ;     68 ;    639 ;   -515 ;     26 ;   -601 ;     12 ;      4 ;    303 ;    481 ;    546 ;      5 ;      2 ;
2014-10-15 17:35 ;   1029 ;    874 ;    436 ;    112 ;    911 ;    128 ;    979 ;     -1 ;     84 ;    663 ;   -515 ;     26 ;   -602 ;     12 ;      7 ;    300 ;    483 ;    556 ;      4 ;      2 ;
2014-10-15 17:40 ;   1036 ;    880 ;    432 ;    109 ;    896 ;    133 ;    978 ;     -1 ;     91 ;    637 ;   -515 ;     26 ;   -603 ;     12 ;      6 ;    303 ;    487 ;    542 ;      4 ;      1 ;
2014-10-15 17:45 ;   1036 ;    869 ;    435 ;    109 ;    889 ;    134 ;    978 ;     -1 ;     78 ;    647 ;   -515 ;     26 ;   -602 ;     12 ;      5 ;    303 ;    485 ;    537 ;      3 ;      1 ;
2014-10-15 17:50 ;   1038 ;    879 ;    435 ;    108 ;    930 ;    129 ;    978 ;     -1 ;     60 ;    706 ;   -515 ;     26 ;   -566 ;     12 ;      5 ;    299 ;    488 ;    572 ;      2 ;      1 ;
2014-10-15 17:55 ;   1038 ;    869 ;    432 ;    110 ;    897 ;    130 ;    978 ;     -1 ;     40 ;    736 ;   -515 ;     27 ;   -532 ;     12 ;      5 ;    300 ;    490 ;    537 ;      2 ;      0 ;
2014-10-15 18:00 ;   1037 ;    861 ;    435 ;    108 ;    928 ;    129 ;    978 ;     -1 ;    -14 ;    818 ;   -547 ;     28 ;   -496 ;     12 ;      6 ;    298 ;    489 ;    567 ;      1 ;      0 ;
2014-10-15 18:05 ;   1031 ;    863 ;    429 ;    107 ;    897 ;    125 ;    976 ;     -1 ;    -33 ;    870 ;   -583 ;     28 ;   -459 ;     12 ;      6 ;    300 ;    490 ;    531 ;      1 ;      0 ;
2014-10-15 18:10 ;   1030 ;    868 ;    425 ;    107 ;    842 ;    138 ;    976 ;     -1 ;    -66 ;    914 ;   -585 ;     28 ;   -425 ;     12 ;      5 ;    303 ;    495 ;    486 ;      0 ;      0 ;
2014-10-15 18:15 ;   1029 ;    862 ;    428 ;    105 ;    858 ;    131 ;    976 ;     -1 ;   -111 ;    948 ;   -586 ;     28 ;   -411 ;     12 ;      4 ;    303 ;    500 ;    489 ;      0 ;      0 ;
2014-10-15 18:20 ;   1033 ;    858 ;    427 ;    106 ;    828 ;    128 ;    976 ;     -1 ;   -105 ;    955 ;   -586 ;     28 ;   -407 ;     12 ;      3 ;    304 ;    494 ;    461 ;      0 ;      0 ;
2014-10-15 18:25 ;   1029 ;    861 ;    429 ;    108 ;    853 ;    126 ;    976 ;     -1 ;   -101 ;    964 ;   -586 ;     29 ;   -405 ;     12 ;      5 ;    301 ;    492 ;    487 ;      0 ;      0 ;
2014-10-15 18:30 ;   1035 ;    857 ;    429 ;    109 ;    803 ;    126 ;    976 ;     -1 ;    -90 ;    975 ;   -586 ;     28 ;   -404 ;     12 ;      3 ;    304 ;    488 ;    442 ;      0 ;      0 ;
2014-10-15 18:35 ;   1030 ;    856 ;    426 ;    109 ;    820 ;    117 ;    976 ;     -1 ;    -88 ;    992 ;   -585 ;     27 ;   -402 ;     12 ;      5 ;    301 ;    485 ;    452 ;      0 ;      0 ;
2014-10-15 18:40 ;   1031 ;    844 ;    428 ;    112 ;    778 ;    118 ;    975 ;     -1 ;    -84 ;   1003 ;   -586 ;     27 ;   -400 ;     12 ;      4 ;    302 ;    484 ;    412 ;      0 ;      0 ;
