 1 Centrale kraftværker DK1
 2 Centrale kraftværker DK2
 3 Decentrale kraftværker DK1
 4 Decentrale kraftværker DK2
 5 Vindmøller DK1
 6 Vindmøller DK2
 7 Udveksling Jylland-Norge
 8 Udveksling Jylland-Sverige
 9 Udveksling Jylland-Tyskland
10 Udveksling Sjælland-Sverige
11 Udveksling Sjælland-Tyskland
12 Udveksling Bornholm-Sverige
13 Udveksling Fyn-Sjaelland
14 Temperatur i Malling
15 Vindhastighed i Malling
16 CO2 udledning
17 Havmøller DK
18 Landmøller DK
19 Solceller DK1
20 Solceller DK2
 
Dato og tid      ;      1 ;      2 ;      3 ;      4 ;      5 ;      6 ;      7 ;      8 ;      9 ;     10 ;     11 ;     12 ;     13 ;     14 ;     15 ;     16 ;     17 ;     18 ;     19 ;     20 ;
2014-12-05 09:15 ;   1980 ;    903 ;    779 ;    306 ;    418 ;    107 ;    802 ;    279 ;  -1127 ;   1232 ;   -585 ;     18 ;    -58 ;      3 ;      4 ;    431 ;    336 ;    189 ;      0 ;      0 ;
2014-12-05 09:20 ;   2002 ;    910 ;    794 ;    306 ;    407 ;    100 ;    801 ;    279 ;  -1137 ;   1232 ;   -586 ;     18 ;    -60 ;      3 ;      4 ;    434 ;    319 ;    188 ;      0 ;      0 ;
2014-12-05 09:25 ;   2022 ;    912 ;    823 ;    307 ;    417 ;    102 ;    802 ;    278 ;  -1156 ;   1238 ;   -585 ;     17 ;    -59 ;      3 ;      4 ;    434 ;    333 ;    187 ;      1 ;      0 ;
2014-12-05 09:30 ;   2044 ;    907 ;    815 ;    308 ;    414 ;     99 ;    802 ;    278 ;  -1173 ;   1277 ;   -586 ;     17 ;    -28 ;      3 ;      4 ;    434 ;    323 ;    190 ;      1 ;      0 ;
2014-12-05 09:35 ;   2049 ;    907 ;    814 ;    309 ;    417 ;     98 ;    802 ;    278 ;  -1184 ;   1307 ;   -585 ;     17 ;      0 ;      3 ;      4 ;    432 ;    322 ;    193 ;      1 ;      1 ;
2014-12-05 09:40 ;   2043 ;    909 ;    820 ;    317 ;    407 ;     95 ;    802 ;    278 ;  -1216 ;   1314 ;   -586 ;     16 ;     20 ;      3 ;      4 ;    434 ;    314 ;    188 ;      1 ;      1 ;
2014-12-05 09:45 ;   2050 ;    915 ;    802 ;    318 ;    406 ;     86 ;    801 ;    278 ;  -1192 ;   1288 ;   -585 ;     18 ;      0 ;      3 ;      3 ;    435 ;    312 ;    180 ;      2 ;      1 ;
2014-12-05 09:50 ;   2054 ;    911 ;    804 ;    324 ;    431 ;     85 ;    802 ;    278 ;  -1195 ;   1311 ;   -586 ;     17 ;      0 ;      3 ;      4 ;    431 ;    336 ;    180 ;      2 ;      1 ;
2014-12-05 09:55 ;   2056 ;    908 ;    809 ;    326 ;    456 ;     86 ;    801 ;    278 ;  -1158 ;   1242 ;   -585 ;     18 ;    -68 ;      3 ;      3 ;    431 ;    358 ;    184 ;      2 ;      1 ;
2014-12-05 10:00 ;   2084 ;    915 ;    813 ;    326 ;    453 ;     89 ;    802 ;    279 ;  -1236 ;   1289 ;   -586 ;     18 ;      0 ;      3 ;      4 ;    433 ;    358 ;    184 ;      2 ;      1 ;
2014-12-05 10:05 ;   2069 ;    924 ;    783 ;    313 ;    466 ;     86 ;    811 ;    278 ;  -1198 ;   1283 ;   -585 ;     19 ;    -19 ;      3 ;      3 ;    429 ;    364 ;    187 ;      2 ;      1 ;
2014-12-05 10:10 ;   2065 ;    921 ;    800 ;    313 ;    477 ;     86 ;    802 ;    278 ;  -1168 ;   1273 ;   -585 ;     19 ;    -40 ;      3 ;      4 ;    427 ;    368 ;    195 ;      2 ;      1 ;
2014-12-05 10:15 ;   2050 ;    933 ;    810 ;    309 ;    468 ;     89 ;    801 ;    278 ;  -1158 ;   1234 ;   -585 ;     19 ;    -59 ;      3 ;      4 ;    428 ;    362 ;    196 ;      3 ;      1 ;
2014-12-05 10:20 ;   2065 ;    941 ;    813 ;    313 ;    477 ;     89 ;    800 ;    278 ;  -1171 ;   1212 ;   -585 ;     20 ;    -61 ;      3 ;      4 ;    430 ;    369 ;    197 ;      4 ;      1 ;
2014-12-05 10:25 ;   2069 ;    938 ;    799 ;    314 ;    471 ;     87 ;    802 ;    278 ;  -1178 ;   1258 ;   -586 ;     19 ;    -62 ;      3 ;      3 ;    428 ;    358 ;    200 ;      4 ;      1 ;
2014-12-05 10:30 ;   2031 ;    937 ;    817 ;    309 ;    468 ;     83 ;    801 ;    278 ;  -1159 ;   1235 ;   -586 ;     19 ;    -62 ;      3 ;      4 ;    429 ;    356 ;    194 ;      4 ;      2 ;
2014-12-05 10:35 ;   2010 ;    943 ;    794 ;    309 ;    466 ;     82 ;    802 ;    278 ;  -1119 ;   1231 ;   -585 ;     19 ;    -61 ;      3 ;      3 ;    427 ;    351 ;    198 ;      5 ;      2 ;
2014-12-05 10:40 ;   2042 ;    942 ;    798 ;    311 ;    477 ;     74 ;    802 ;    278 ;  -1131 ;   1247 ;   -585 ;     19 ;    -62 ;      3 ;      3 ;    427 ;    339 ;    212 ;      4 ;      2 ;
2014-12-05 10:45 ;   2081 ;    940 ;    806 ;    310 ;    456 ;     70 ;    802 ;    278 ;  -1177 ;   1240 ;   -585 ;     19 ;    -61 ;      3 ;      3 ;    432 ;    318 ;    207 ;      5 ;      2 ;
2014-12-05 10:50 ;   2068 ;    940 ;    805 ;    312 ;    448 ;     71 ;    802 ;    279 ;  -1159 ;   1236 ;   -585 ;     20 ;    -61 ;      3 ;      3 ;    430 ;    309 ;    211 ;      5 ;      2 ;
2014-12-05 10:55 ;   2073 ;    932 ;    807 ;    315 ;    435 ;     81 ;    802 ;    278 ;  -1170 ;   1252 ;   -585 ;     19 ;    -61 ;      3 ;      3 ;    430 ;    301 ;    215 ;      5 ;      2 ;
2014-12-05 11:00 ;   2030 ;    917 ;    815 ;    297 ;    429 ;     76 ;    803 ;    278 ;  -1116 ;   1275 ;   -586 ;     19 ;    -61 ;      3 ;      4 ;    425 ;    294 ;    211 ;      5 ;      2 ;
2014-12-05 11:05 ;   1955 ;    881 ;    805 ;    294 ;    430 ;     75 ;    802 ;    278 ;   -960 ;   1235 ;   -585 ;     19 ;   -149 ;      3 ;      3 ;    417 ;    298 ;    207 ;      5 ;      2 ;
2014-12-05 11:10 ;   1952 ;    891 ;    795 ;    307 ;    443 ;     76 ;    802 ;    279 ;   -926 ;   1208 ;   -585 ;     19 ;   -155 ;      3 ;      4 ;    414 ;    304 ;    216 ;      5 ;      2 ;
2014-12-05 11:15 ;   1919 ;    887 ;    800 ;    318 ;    437 ;     72 ;    802 ;    278 ;   -910 ;   1214 ;   -586 ;     18 ;   -157 ;      3 ;      2 ;    412 ;    299 ;    210 ;      5 ;      3 ;
2014-12-05 11:20 ;   1893 ;    884 ;    796 ;    304 ;    438 ;     64 ;    802 ;    278 ;   -887 ;   1209 ;   -586 ;     18 ;   -157 ;      3 ;      3 ;    412 ;    292 ;    210 ;      6 ;      3 ;
2014-12-05 11:25 ;   1864 ;    894 ;    790 ;    307 ;    435 ;     64 ;    802 ;    279 ;   -850 ;   1192 ;   -586 ;     18 ;   -157 ;      3 ;      4 ;    410 ;    289 ;    209 ;      6 ;      3 ;
2014-12-05 11:30 ;   1842 ;    898 ;    781 ;    305 ;    442 ;     71 ;    802 ;    278 ;   -832 ;   1190 ;   -586 ;     18 ;   -157 ;      3 ;      4 ;    408 ;    304 ;    209 ;      7 ;      3 ;
2014-12-05 11:35 ;   1870 ;    894 ;    784 ;    303 ;    461 ;     73 ;    802 ;    279 ;   -892 ;   1209 ;   -585 ;     18 ;   -157 ;      3 ;      3 ;    410 ;    320 ;    215 ;      7 ;      3 ;
2014-12-05 11:40 ;   1849 ;    895 ;    791 ;    304 ;    482 ;     72 ;    802 ;    278 ;   -918 ;   1196 ;   -586 ;     17 ;   -157 ;      3 ;      5 ;    410 ;    339 ;    215 ;      7 ;      3 ;
2014-12-05 11:45 ;   1831 ;    888 ;    786 ;    305 ;    499 ;     80 ;    801 ;    278 ;   -912 ;   1190 ;   -586 ;     18 ;   -156 ;      3 ;      3 ;    407 ;    353 ;    227 ;      7 ;      3 ;
2014-12-05 11:50 ;   1819 ;    890 ;    788 ;    303 ;    526 ;     85 ;    802 ;    279 ;   -955 ;   1180 ;   -586 ;     17 ;   -147 ;      3 ;      4 ;    407 ;    378 ;    234 ;      6 ;      3 ;
2014-12-05 11:55 ;   1782 ;    884 ;    788 ;    305 ;    507 ;     87 ;    802 ;    278 ;   -933 ;   1210 ;   -586 ;     16 ;   -139 ;      3 ;      4 ;    403 ;    370 ;    224 ;      6 ;      3 ;
2014-12-05 12:00 ;   1743 ;    861 ;    790 ;    313 ;    511 ;     91 ;    802 ;    279 ;   -929 ;   1216 ;   -585 ;     17 ;   -130 ;      3 ;      4 ;    400 ;    375 ;    227 ;      6 ;      3 ;
2014-12-05 12:05 ;   1718 ;    856 ;    769 ;    306 ;    507 ;     92 ;    802 ;    278 ;   -905 ;   1235 ;   -586 ;     17 ;   -121 ;      3 ;      5 ;    396 ;    380 ;    219 ;      6 ;      3 ;
2014-12-05 12:10 ;   1704 ;    848 ;    747 ;    308 ;    503 ;     89 ;    802 ;    278 ;   -887 ;   1270 ;   -585 ;     16 ;   -112 ;      3 ;      5 ;    393 ;    371 ;    221 ;      6 ;      3 ;
2014-12-05 12:15 ;   1702 ;    855 ;    735 ;    309 ;    474 ;     88 ;    802 ;    278 ;   -875 ;   1245 ;   -586 ;     15 ;   -103 ;      3 ;      4 ;    396 ;    344 ;    217 ;      7 ;      3 ;
2014-12-05 12:20 ;   1665 ;    858 ;    729 ;    305 ;    460 ;     94 ;    802 ;    278 ;   -832 ;   1242 ;   -585 ;     17 ;   -101 ;      3 ;      3 ;    391 ;    327 ;    227 ;      7 ;      3 ;
2014-12-05 12:25 ;   1677 ;    854 ;    714 ;    308 ;    456 ;     88 ;    801 ;    278 ;   -840 ;   1260 ;   -585 ;     16 ;   -102 ;      3 ;      3 ;    392 ;    319 ;    226 ;      7 ;      3 ;
2014-12-05 12:30 ;   1691 ;    848 ;    709 ;    305 ;    442 ;     86 ;    802 ;    278 ;   -842 ;   1250 ;   -585 ;     16 ;   -102 ;      3 ;      3 ;    395 ;    303 ;    225 ;      7 ;      2 ;
2014-12-05 12:35 ;   1697 ;    842 ;    705 ;    308 ;    437 ;     82 ;    802 ;    278 ;   -834 ;   1278 ;   -585 ;     16 ;   -102 ;      3 ;      4 ;    394 ;    289 ;    230 ;      6 ;      3 ;
2014-12-05 12:40 ;   1720 ;    857 ;    702 ;    303 ;    444 ;     80 ;    802 ;    278 ;   -852 ;   1276 ;   -586 ;     16 ;   -103 ;      3 ;      4 ;    396 ;    299 ;    225 ;      6 ;      4 ;
2014-12-05 12:45 ;   1763 ;    862 ;    693 ;    297 ;    463 ;     81 ;    802 ;    278 ;   -906 ;   1270 ;   -585 ;     16 ;   -103 ;      3 ;      3 ;    402 ;    309 ;    235 ;      6 ;      4 ;
2014-12-05 12:50 ;   1730 ;    859 ;    708 ;    262 ;    492 ;     81 ;    802 ;    278 ;   -907 ;   1296 ;   -585 ;     16 ;   -104 ;      3 ;      4 ;    395 ;    323 ;    250 ;      6 ;      4 ;
2014-12-05 12:55 ;   1700 ;    857 ;    700 ;    249 ;    501 ;     83 ;    802 ;    279 ;   -868 ;   1281 ;   -586 ;     16 ;   -130 ;      3 ;      4 ;    392 ;    333 ;    252 ;      6 ;      4 ;
2014-12-05 13:00 ;   1702 ;    863 ;    699 ;    238 ;    520 ;     84 ;    802 ;    279 ;   -843 ;   1253 ;   -586 ;     16 ;   -153 ;      3 ;      3 ;    391 ;    340 ;    264 ;      6 ;      3 ;
2014-12-05 13:05 ;   1753 ;    850 ;    694 ;    242 ;    505 ;     91 ;    802 ;    279 ;   -891 ;   1269 ;   -585 ;     15 ;   -155 ;      3 ;      4 ;    397 ;    329 ;    267 ;      7 ;      3 ;
2014-12-05 13:10 ;   1759 ;    858 ;    691 ;    235 ;    506 ;     96 ;    802 ;    278 ;   -900 ;   1258 ;   -586 ;     15 ;   -156 ;      3 ;      4 ;    397 ;    337 ;    264 ;      6 ;      2 ;
2014-12-05 13:15 ;   1754 ;    868 ;    681 ;    237 ;    513 ;    100 ;    802 ;    278 ;   -895 ;   1242 ;   -586 ;     15 ;   -156 ;      3 ;      3 ;    396 ;    356 ;    257 ;      6 ;      2 ;
2014-12-05 13:20 ;   1729 ;    868 ;    682 ;    233 ;    501 ;    102 ;    802 ;    278 ;   -882 ;   1225 ;   -585 ;     16 ;   -156 ;      3 ;      3 ;    395 ;    361 ;    243 ;      6 ;      2 ;
2014-12-05 13:25 ;   1718 ;    864 ;    682 ;    236 ;    479 ;     99 ;    802 ;    278 ;   -873 ;   1239 ;   -585 ;     16 ;   -156 ;      3 ;      4 ;    395 ;    344 ;    233 ;      6 ;      2 ;
2014-12-05 13:30 ;   1725 ;    861 ;    685 ;    234 ;    478 ;    105 ;    802 ;    279 ;   -890 ;   1239 ;   -586 ;     16 ;   -156 ;      3 ;      4 ;    396 ;    341 ;    242 ;      6 ;      2 ;
2014-12-05 13:35 ;   1728 ;    862 ;    685 ;    235 ;    493 ;    108 ;    802 ;    278 ;   -853 ;   1188 ;   -585 ;     16 ;   -198 ;      3 ;      5 ;    396 ;    338 ;    263 ;      6 ;      2 ;
2014-12-05 13:40 ;   1741 ;    861 ;    681 ;    231 ;    523 ;    111 ;    802 ;    278 ;   -865 ;   1187 ;   -586 ;     16 ;   -200 ;      3 ;      5 ;    396 ;    335 ;    299 ;      5 ;      2 ;
2014-12-05 13:45 ;   1726 ;    868 ;    675 ;    234 ;    510 ;    117 ;    802 ;    278 ;   -859 ;   1166 ;   -586 ;     16 ;   -200 ;      3 ;      4 ;    396 ;    332 ;    295 ;      5 ;      2 ;
2014-12-05 13:50 ;   1737 ;    865 ;    658 ;    234 ;    486 ;    114 ;    802 ;    278 ;   -852 ;   1171 ;   -586 ;     15 ;   -198 ;      3 ;      3 ;    398 ;    321 ;    279 ;      5 ;      1 ;
2014-12-05 13:55 ;   1720 ;    862 ;    667 ;    234 ;    473 ;    119 ;    802 ;    278 ;   -854 ;   1180 ;   -586 ;     14 ;   -197 ;      3 ;      3 ;    398 ;    316 ;    276 ;      5 ;      1 ;
2014-12-05 14:00 ;   1656 ;    870 ;    662 ;    229 ;    461 ;    114 ;    802 ;    278 ;   -801 ;   1158 ;   -586 ;     14 ;   -196 ;      3 ;      5 ;    393 ;    315 ;    260 ;      5 ;      1 ;
2014-12-05 14:05 ;   1682 ;    872 ;    660 ;    229 ;    463 ;    116 ;    802 ;    278 ;   -748 ;   1051 ;   -585 ;     14 ;   -297 ;      3 ;      4 ;    399 ;    314 ;    265 ;      4 ;      1 ;
2014-12-05 14:10 ;   1772 ;    879 ;    655 ;    232 ;    460 ;    114 ;    801 ;    279 ;   -820 ;   1052 ;   -586 ;     14 ;   -299 ;      3 ;      4 ;    411 ;    314 ;    260 ;      4 ;      1 ;
2014-12-05 14:15 ;   1798 ;    883 ;    659 ;    225 ;    477 ;    109 ;    802 ;    279 ;   -873 ;   1040 ;   -586 ;     15 ;   -299 ;      3 ;      5 ;    417 ;    316 ;    270 ;      3 ;      1 ;
2014-12-05 14:20 ;   1809 ;    880 ;    669 ;    218 ;    494 ;    109 ;    802 ;    278 ;   -908 ;   1051 ;   -586 ;     15 ;   -299 ;      3 ;      5 ;    418 ;    315 ;    288 ;      3 ;      1 ;
2014-12-05 14:25 ;   1790 ;    882 ;    661 ;    222 ;    485 ;    102 ;    802 ;    278 ;   -894 ;   1046 ;   -586 ;     14 ;   -298 ;      3 ;      4 ;    418 ;    311 ;    276 ;      3 ;      1 ;
2014-12-05 14:30 ;   1770 ;    880 ;    663 ;    223 ;    496 ;    110 ;    802 ;    278 ;   -889 ;   1051 ;   -586 ;     15 ;   -298 ;      3 ;      4 ;    414 ;    324 ;    282 ;      3 ;      1 ;
2014-12-05 14:35 ;   1753 ;    878 ;    662 ;    218 ;    491 ;    116 ;    802 ;    279 ;   -880 ;   1043 ;   -586 ;     16 ;   -298 ;      3 ;      4 ;    413 ;    323 ;    284 ;      3 ;      1 ;
2014-12-05 14:40 ;   1754 ;    880 ;    662 ;    222 ;    483 ;    114 ;    801 ;    278 ;   -881 ;   1048 ;   -585 ;     15 ;   -298 ;      3 ;      4 ;    413 ;    317 ;    280 ;      3 ;      1 ;
2014-12-05 14:45 ;   1761 ;    884 ;    666 ;    220 ;    462 ;    118 ;    801 ;    278 ;   -885 ;   1049 ;   -585 ;     15 ;   -299 ;      3 ;      4 ;    416 ;    301 ;    279 ;      2 ;      0 ;
2014-12-05 14:50 ;   1738 ;    881 ;    668 ;    219 ;    449 ;    118 ;    803 ;    278 ;   -856 ;   1041 ;   -585 ;     15 ;   -296 ;      3 ;      4 ;    413 ;    295 ;    272 ;      2 ;      0 ;
2014-12-05 14:55 ;   1688 ;    878 ;    679 ;    223 ;    445 ;    120 ;    802 ;    278 ;   -889 ;   1100 ;   -585 ;     15 ;   -223 ;      3 ;      5 ;    408 ;    282 ;    282 ;      2 ;      0 ;
2014-12-05 15:00 ;   1650 ;    868 ;    686 ;    225 ;    425 ;    120 ;    802 ;    278 ;   -921 ;   1205 ;   -585 ;     14 ;   -147 ;      3 ;      5 ;    400 ;    269 ;    276 ;      2 ;      0 ;
2014-12-05 15:05 ;   1576 ;    861 ;    696 ;    223 ;    416 ;    116 ;    801 ;    279 ;   -859 ;   1214 ;   -585 ;     15 ;   -145 ;      3 ;      4 ;    390 ;    261 ;    270 ;      2 ;      0 ;
2014-12-05 15:10 ;   1573 ;    863 ;    689 ;    220 ;    419 ;    120 ;    802 ;    278 ;   -851 ;   1208 ;   -586 ;     14 ;   -146 ;      3 ;      5 ;    390 ;    265 ;    275 ;      2 ;      0 ;
2014-12-05 15:15 ;   1570 ;    868 ;    689 ;    223 ;    426 ;    119 ;    802 ;    278 ;   -850 ;   1191 ;   -585 ;     15 ;   -146 ;      3 ;      3 ;    391 ;    266 ;    279 ;      1 ;      0 ;
2014-12-05 15:20 ;   1548 ;    869 ;    688 ;    222 ;    415 ;    127 ;    801 ;    279 ;   -839 ;   1194 ;   -585 ;     14 ;   -146 ;      3 ;      3 ;    389 ;    268 ;    274 ;      1 ;      0 ;
2014-12-05 15:25 ;   1571 ;    873 ;    682 ;    225 ;    415 ;    128 ;    801 ;    278 ;   -842 ;   1187 ;   -585 ;     15 ;   -146 ;      3 ;      4 ;    391 ;    264 ;    279 ;      0 ;      0 ;
2014-12-05 15:30 ;   1591 ;    866 ;    666 ;    221 ;    410 ;    131 ;    801 ;    278 ;   -833 ;   1204 ;   -585 ;     14 ;   -147 ;      3 ;      4 ;    390 ;    255 ;    286 ;      0 ;      0 ;
2014-12-05 15:35 ;   1607 ;    854 ;    666 ;    220 ;    400 ;    137 ;    802 ;    278 ;   -833 ;   1222 ;   -585 ;     15 ;   -148 ;      3 ;      4 ;    389 ;    251 ;    286 ;      0 ;      0 ;
2014-12-05 15:40 ;   1625 ;    853 ;    659 ;    226 ;    385 ;    148 ;    801 ;    278 ;   -824 ;   1218 ;   -585 ;     14 ;   -147 ;      3 ;      3 ;    390 ;    250 ;    283 ;      0 ;      0 ;
2014-12-05 15:45 ;   1641 ;    835 ;    663 ;    228 ;    400 ;    154 ;    802 ;    278 ;   -878 ;   1238 ;   -585 ;     14 ;   -118 ;      3 ;      4 ;    390 ;    253 ;    301 ;      0 ;      0 ;
2014-12-05 15:50 ;   1689 ;    834 ;    652 ;    223 ;    398 ;    156 ;    802 ;    278 ;   -824 ;   1218 ;   -585 ;     14 ;   -180 ;      3 ;      3 ;    388 ;    252 ;    302 ;      0 ;      0 ;
2014-12-05 15:55 ;   1754 ;    822 ;    660 ;    239 ;    398 ;    154 ;    801 ;    278 ;   -856 ;   1203 ;   -585 ;     14 ;   -195 ;      3 ;      3 ;    394 ;    244 ;    308 ;      0 ;      0 ;
2014-12-05 16:00 ;   1820 ;    813 ;    684 ;    232 ;    400 ;    158 ;    802 ;    278 ;   -898 ;   1190 ;   -585 ;     14 ;   -231 ;      3 ;      4 ;    400 ;    243 ;    314 ;      0 ;      0 ;
2014-12-05 16:05 ;   1858 ;    819 ;    688 ;    238 ;    389 ;    156 ;    802 ;    278 ;   -896 ;   1158 ;   -585 ;     14 ;   -266 ;      3 ;      4 ;    404 ;    240 ;    305 ;      0 ;      0 ;
2014-12-05 16:10 ;   1889 ;    826 ;    717 ;    244 ;    383 ;    159 ;    802 ;    278 ;   -881 ;   1101 ;   -586 ;     14 ;   -303 ;      3 ;      3 ;    408 ;    235 ;    307 ;      0 ;      0 ;
2014-12-05 16:15 ;   1918 ;    830 ;    714 ;    246 ;    381 ;    163 ;    802 ;    279 ;   -844 ;   1072 ;   -585 ;     14 ;   -339 ;      3 ;      4 ;    409 ;    236 ;    309 ;      0 ;      0 ;
2014-12-05 16:20 ;   1942 ;    835 ;    718 ;    243 ;    380 ;    176 ;    802 ;    279 ;   -851 ;   1059 ;   -585 ;     13 ;   -339 ;      3 ;      4 ;    412 ;    240 ;    316 ;      0 ;      0 ;
2014-12-05 16:25 ;   1933 ;    846 ;    715 ;    245 ;    381 ;    177 ;    802 ;    278 ;   -830 ;   1084 ;   -586 ;     14 ;   -339 ;      3 ;      4 ;    408 ;    236 ;    322 ;      0 ;      0 ;
2014-12-05 16:30 ;   1932 ;    851 ;    722 ;    251 ;    368 ;    179 ;    802 ;    278 ;   -810 ;   1069 ;   -585 ;     14 ;   -339 ;      3 ;      4 ;    409 ;    232 ;    315 ;      0 ;      0 ;
2014-12-05 16:35 ;   1939 ;    853 ;    721 ;    228 ;    372 ;    179 ;    802 ;    278 ;   -865 ;   1139 ;   -585 ;     15 ;   -278 ;      3 ;      4 ;    409 ;    219 ;    332 ;      0 ;      0 ;
2014-12-05 16:40 ;   1946 ;    846 ;    724 ;    221 ;    373 ;    174 ;    802 ;    278 ;   -869 ;   1192 ;   -585 ;     15 ;   -264 ;      3 ;      3 ;    405 ;    218 ;    329 ;      0 ;      0 ;
2014-12-05 16:45 ;   1931 ;    831 ;    698 ;    222 ;    373 ;    179 ;    802 ;    278 ;   -872 ;   1258 ;   -586 ;     16 ;   -217 ;      3 ;      4 ;    399 ;    226 ;    326 ;      0 ;      0 ;
2014-12-05 16:50 ;   1951 ;    827 ;    688 ;    221 ;    365 ;    183 ;    802 ;    278 ;   -842 ;   1220 ;   -585 ;     16 ;   -257 ;      3 ;      3 ;    399 ;    224 ;    324 ;      0 ;      0 ;
2014-12-05 16:55 ;   1969 ;    828 ;    684 ;    218 ;    372 ;    176 ;    802 ;    278 ;   -785 ;   1162 ;   -585 ;     16 ;   -321 ;      3 ;      2 ;    401 ;    220 ;    328 ;      0 ;      0 ;
2014-12-05 17:00 ;   1928 ;    820 ;    682 ;    214 ;    366 ;    171 ;    802 ;    278 ;   -680 ;   1154 ;   -585 ;     16 ;   -361 ;      3 ;      3 ;    394 ;    216 ;    321 ;      0 ;      0 ;
2014-12-05 17:05 ;   1877 ;    831 ;    678 ;    216 ;    367 ;    170 ;    802 ;    278 ;   -591 ;   1106 ;   -586 ;     16 ;   -398 ;      3 ;      4 ;    389 ;    223 ;    313 ;      0 ;      0 ;
2014-12-05 17:10 ;   1840 ;    830 ;    683 ;    222 ;    368 ;    165 ;    802 ;    278 ;   -508 ;   1081 ;   -585 ;     18 ;   -436 ;      3 ;      3 ;    383 ;    222 ;    312 ;      0 ;      0 ;
2014-12-05 17:15 ;   1844 ;    825 ;    678 ;    219 ;    371 ;    162 ;    802 ;    278 ;   -449 ;   1058 ;   -585 ;     17 ;   -480 ;      3 ;      4 ;    382 ;    221 ;    313 ;      0 ;      0 ;
2014-12-05 17:20 ;   1847 ;    827 ;    678 ;    217 ;    362 ;    161 ;    802 ;    279 ;   -433 ;   1060 ;   -586 ;     18 ;   -480 ;      3 ;      5 ;    381 ;    211 ;    312 ;      0 ;      0 ;
2014-12-05 17:25 ;   1843 ;    825 ;    683 ;    219 ;    373 ;    157 ;    802 ;    279 ;   -418 ;   1065 ;   -585 ;     17 ;   -480 ;      3 ;      4 ;    379 ;    200 ;    330 ;      0 ;      0 ;
2014-12-05 17:30 ;   1839 ;    825 ;    683 ;    207 ;    372 ;    156 ;    802 ;    278 ;   -405 ;   1075 ;   -585 ;     18 ;   -480 ;      3 ;      3 ;    377 ;    195 ;    334 ;      0 ;      0 ;
2014-12-05 17:35 ;   1838 ;    832 ;    683 ;    203 ;    376 ;    152 ;    802 ;    279 ;   -396 ;   1081 ;   -585 ;     18 ;   -481 ;      3 ;      4 ;    376 ;    182 ;    347 ;      0 ;      0 ;
2014-12-05 17:40 ;   1843 ;    814 ;    681 ;    195 ;    368 ;    160 ;    802 ;    278 ;   -403 ;   1099 ;   -585 ;     17 ;   -480 ;      3 ;      5 ;    374 ;    182 ;    346 ;      0 ;      0 ;
2014-12-05 17:45 ;   1857 ;    806 ;    675 ;    183 ;    373 ;    169 ;    802 ;    278 ;   -415 ;   1120 ;   -585 ;     18 ;   -477 ;      3 ;      5 ;    372 ;    179 ;    363 ;      0 ;      0 ;
2014-12-05 17:50 ;   1831 ;    792 ;    677 ;    169 ;    378 ;    192 ;    802 ;    278 ;   -433 ;   1173 ;   -586 ;     17 ;   -441 ;      3 ;      4 ;    364 ;    198 ;    372 ;      0 ;      0 ;
2014-12-05 17:55 ;   1823 ;    783 ;    683 ;    176 ;    388 ;    196 ;    802 ;    278 ;   -448 ;   1162 ;   -585 ;     18 ;   -440 ;      3 ;      5 ;    365 ;    205 ;    378 ;      0 ;      0 ;
2014-12-05 18:00 ;   1785 ;    800 ;    684 ;    175 ;    394 ;    210 ;    802 ;    279 ;   -452 ;   1132 ;   -585 ;     17 ;   -429 ;      3 ;      5 ;    366 ;    229 ;    374 ;      0 ;      0 ;
2014-12-05 18:05 ;   1762 ;    801 ;    679 ;    179 ;    412 ;    212 ;    802 ;    278 ;   -451 ;   1114 ;   -585 ;     17 ;   -429 ;      3 ;      5 ;    364 ;    230 ;    394 ;      0 ;      0 ;
2014-12-05 18:10 ;   1787 ;    794 ;    666 ;    173 ;    416 ;    215 ;    802 ;    278 ;   -461 ;   1082 ;   -585 ;     17 ;   -459 ;      3 ;      5 ;    367 ;    240 ;    390 ;      0 ;      0 ;
2014-12-05 18:15 ;   1794 ;    795 ;    663 ;    178 ;    418 ;    204 ;    802 ;    278 ;   -497 ;   1069 ;   -585 ;     16 ;   -467 ;      3 ;      5 ;    372 ;    234 ;    388 ;      0 ;      0 ;
2014-12-05 18:20 ;   1785 ;    779 ;    656 ;    176 ;    427 ;    212 ;    802 ;    278 ;   -505 ;   1051 ;   -585 ;     16 ;   -467 ;      3 ;      5 ;    372 ;    243 ;    397 ;      0 ;      0 ;
2014-12-05 18:25 ;   1768 ;    788 ;    657 ;    174 ;    426 ;    209 ;    802 ;    278 ;   -480 ;   1019 ;   -585 ;     15 ;   -497 ;      3 ;      5 ;    372 ;    235 ;    399 ;      0 ;      0 ;
2014-12-05 18:30 ;   1777 ;    790 ;    658 ;    172 ;    431 ;    198 ;    802 ;    279 ;   -493 ;   1012 ;   -585 ;     14 ;   -498 ;      3 ;      4 ;    374 ;    229 ;    400 ;      0 ;      0 ;
2014-12-05 18:35 ;   1773 ;    783 ;    659 ;    178 ;    419 ;    188 ;    802 ;    278 ;   -512 ;   1008 ;   -585 ;     13 ;   -498 ;      3 ;      5 ;    376 ;    210 ;    397 ;      0 ;      0 ;
2014-12-05 18:40 ;   1762 ;    786 ;    658 ;    170 ;    424 ;    192 ;    802 ;    278 ;   -480 ;    951 ;   -585 ;     14 ;   -549 ;      3 ;      5 ;    376 ;    206 ;    410 ;      0 ;      0 ;
